lawyer_id,case_type,case_duration_months,outcome,client_satisfaction,complexity_score,year
26,Criminal Law,16,won,3.770240239805,8.792381487001197,2022
26,Criminal Law,18,won,4.2688482905731675,7.937025564374918,2020
26,Criminal Law,9,won,3.3720460000113315,5.968624281880401,2023
26,Criminal Law,16,lost,2.7423232295714834,8.827868590135397,2021
26,Criminal Law,1,lost,3.5924811911257084,7.7862073143554404,2020
26,Criminal Law,8,won,4.303279520954553,7.647377123190976,2023
26,Criminal Law,12,lost,2.7902618152230065,7.41886194954356,2021
26,Criminal Law,21,won,3.5748191929311597,4.310073889805376,2020
26,Criminal Law,22,lost,3.0317238054246562,3.4083340905517434,2020
26,Criminal Law,13,won,3.758188097343872,4.0361099209218345,2021
26,Criminal Law,14,won,3.8272853498372705,5.43578126002702,2022
26,Criminal Law,12,won,4.190263349811363,1.0893143901505207,2022
26,Criminal Law,6,lost,3.524618064043877,5.0942700055682835,2023
26,Criminal Law,8,won,3.263036533832756,8.71416603870654,2021
26,Criminal Law,15,won,4.614311074729765,2.0818650620851864,2021
26,Criminal Law,21,won,3.683607410984365,7.651239020091628,2022
26,Criminal Law,12,won,3.0027072514309365,3.698204748087123,2023
27,Personal Injury,15,lost,3.35116018390052,5.9226692623424935,2023
27,Personal Injury,8,lost,2.4141898363531427,2.370950070964109,2023
27,Personal Injury,9,won,4.874756876328641,6.429626251434487,2020
27,Personal Injury,23,lost,3.34328456309206,6.23987883791408,2023
27,Personal Injury,5,lost,3.0614747105736715,6.858616016062654,2022
27,Personal Injury,22,lost,2.7313614965227426,3.0284314120608924,2023
27,Personal Injury,10,won,3.6302940782651065,3.4861359247763777,2020
27,Personal Injury,8,lost,3.812841927828874,2.47492921402434,2022
27,Personal Injury,17,won,4.894790499172894,4.036061269153212,2021
27,Personal Injury,15,won,3.1212578521329366,7.20999763578049,2021
27,Personal Injury,5,won,3.994624892337945,3.072258286394632,2023
27,Personal Injury,18,won,3.6038334001550036,7.84979475421488,2023
27,Personal Injury,21,won,4.924620405975569,6.588177311959372,2021
27,Personal Injury,18,lost,3.0937192819502526,2.6227714188050033,2022
27,Personal Injury,6,won,3.891083277483782,2.8826691886713505,2022
27,Personal Injury,17,won,4.962385058328231,8.138285865970655,2022
27,Personal Injury,12,won,4.921253951026399,2.7723313400808554,2022
27,Personal Injury,12,won,3.5190835663521804,4.932962970990587,2022
27,Personal Injury,6,won,4.244686529234492,9.83060053086065,2023
27,Personal Injury,2,lost,3.3966223144551453,4.556853336789732,2023
27,Personal Injury,23,lost,2.7855875516186868,8.687997157067812,2021
27,Personal Injury,15,won,3.4640796578022117,5.124111853535505,2020
28,Corporate Law,22,won,4.71041397003674,6.427578755534649,2020
28,Corporate Law,5,won,3.7539710838525604,5.96791271908649,2022
28,Corporate Law,10,won,3.643339979319097,8.632378806413357,2023
28,Corporate Law,22,won,3.8574040419728672,1.26252787280738,2022
28,Corporate Law,13,won,3.2370052471963033,3.5999644501824912,2023
28,Corporate Law,2,lost,3.986510030845928,1.4042016909605426,2020
28,Corporate Law,3,won,3.78491637245896,7.788384760123204,2022
28,Corporate Law,7,won,4.154245172076641,4.214090433704525,2021
28,Corporate Law,20,lost,3.1476825082090265,4.74043506316602,2020
28,Corporate Law,13,won,4.948744477358515,1.2476726662637376,2022
28,Corporate Law,9,won,3.4573888188007293,9.606880840487747,2021
28,Corporate Law,13,won,3.449780433631825,4.882425838966672,2023
28,Corporate Law,19,won,3.855003662656223,3.937045878387885,2022
28,Corporate Law,7,won,4.788188605066502,9.518108618353649,2023
28,Corporate Law,14,won,4.560731006013763,5.287021599709889,2022
28,Corporate Law,13,won,4.182260606517033,2.6752230797801313,2022
28,Corporate Law,14,won,3.4141516184217107,1.6404245665608954,2023
28,Corporate Law,3,won,4.01384087592367,4.684708646353165,2023
28,Corporate Law,4,won,4.387236114947591,7.940105342666979,2021
28,Corporate Law,2,won,4.7517661670341145,5.851850974624078,2023
28,Corporate Law,13,won,3.0751421807978145,2.150801211001758,2021
28,Corporate Law,22,won,3.7243525095974563,7.508154464942987,2023
28,Corporate Law,6,won,3.0201812133780495,4.9373373394738875,2023
28,Corporate Law,15,won,3.3822374189920055,3.7907608450847956,2022
28,Corporate Law,15,won,3.8318878091637103,7.831620453325382,2021
28,Corporate Law,5,won,4.425242666197025,8.351015198550725,2021
28,Corporate Law,16,won,4.8038803934983,8.260241677252653,2022
28,Corporate Law,22,won,3.7863904020558445,6.31574050595174,2020
28,Corporate Law,23,won,4.088993918207731,7.383887456253486,2022
29,Tax Law,9,won,3.5376934849056867,6.65590642677099,2021
29,Tax Law,4,won,4.898417253741025,6.6894354926781165,2022
29,Tax Law,6,won,4.561463706401802,7.376407277435176,2022
29,Tax Law,9,won,3.8976272914932117,2.4312250336623515,2022
29,Tax Law,6,won,4.841989042193152,7.251358845279569,2022
29,Tax Law,17,won,3.061715808616145,1.467057695665698,2020
29,Tax Law,6,won,4.330292388476811,2.415936520016454,2020
29,Tax Law,12,won,4.342110567719828,4.9179179930971255,2023
29,Tax Law,3,won,3.9650008404707213,5.560053840844712,2023
29,Tax Law,18,won,3.032123729962012,8.039541367821215,2022
29,Tax Law,1,won,4.940514219452114,4.938951953333831,2023
30,Civil Rights,1,lost,3.9340705505122924,1.46501849492165,2020
30,Civil Rights,16,won,4.725280942298358,2.6133005071701105,2023
30,Civil Rights,19,lost,2.793107363979926,2.185435257211842,2021
30,Civil Rights,4,lost,3.2500583721704115,3.8489469874108297,2021
30,Civil Rights,5,won,3.1417831517825707,3.81576844769617,2022
30,Civil Rights,16,won,4.963811396153078,6.6519404434368825,2023
30,Civil Rights,1,won,4.097717330154712,3.588694561393104,2022
30,Civil Rights,12,won,4.242584898099221,4.006449691018923,2020
30,Civil Rights,5,lost,2.136706400619917,8.053838582356965,2021
30,Civil Rights,9,won,4.370887766443803,3.992105414338408,2021
30,Civil Rights,7,won,4.888897165388607,6.775609575687024,2021
30,Civil Rights,23,lost,2.397984277918874,4.765004776920521,2021
30,Civil Rights,20,won,3.5557055521794245,3.4868719761926825,2021
30,Civil Rights,8,lost,2.135005093367644,5.668308949425355,2020
30,Civil Rights,5,won,4.957915014082208,5.999458816952742,2021
30,Civil Rights,9,lost,2.408881147899094,5.677338366050358,2022
30,Civil Rights,10,won,4.033579878256316,7.661452318853168,2021
30,Civil Rights,10,won,4.379557698496242,2.295477222150078,2022
30,Civil Rights,15,won,4.902846441691132,3.6756171127660027,2021
30,Civil Rights,19,won,4.247297556580532,6.836543381068194,2021
30,Civil Rights,22,won,4.930030738908943,3.2580374112199224,2021
30,Civil Rights,16,won,4.167113934649637,5.731805976032214,2022
30,Civil Rights,4,won,4.893467457846791,1.9531522396338188,2021
30,Civil Rights,22,won,4.878114191934374,1.06013916301499,2023
30,Civil Rights,2,won,3.747109602095364,1.4544004997116713,2020
30,Civil Rights,4,won,4.872534278826438,5.877910674007893,2022
30,Civil Rights,4,lost,3.4514518207282068,6.555241187638531,2023
30,Civil Rights,16,won,4.329989032475547,5.482363537511821,2022
31,Intellectual Property,21,won,4.829097327697118,4.90618875437883,2022
31,Intellectual Property,9,lost,2.8767699600615226,9.966360578723892,2023
31,Intellectual Property,9,won,3.4840441599617544,7.426474510403141,2023
31,Intellectual Property,21,won,4.754940093308964,7.648508356539097,2022
31,Intellectual Property,1,won,3.428812965986329,3.437256952332753,2023
31,Intellectual Property,11,lost,2.9178810331936407,7.594601273075487,2021
31,Intellectual Property,16,won,3.162298357072478,9.563416391591085,2021
31,Intellectual Property,19,lost,2.9870019843088165,3.5497428618243756,2023
31,Intellectual Property,10,won,4.027222093088649,3.2802145305369526,2022
31,Intellectual Property,19,won,4.541485061811104,4.8474608532108325,2020
31,Intellectual Property,7,won,3.537707028764387,4.31604027924921,2021
31,Intellectual Property,18,lost,3.5747740535046657,5.089108807608897,2020
31,Intellectual Property,6,lost,2.8552026674066746,4.98290963333271,2023
31,Intellectual Property,15,won,3.128012693217242,8.422689136123068,2021
31,Intellectual Property,13,lost,2.6020921556686263,5.523681183671174,2020
31,Intellectual Property,4,won,3.4200586990325634,3.5293427324292543,2022
31,Intellectual Property,18,won,3.817554522458264,9.316241833831596,2020
31,Intellectual Property,5,won,4.573044764781694,9.48278176768105,2021
31,Intellectual Property,13,lost,3.6529761803915246,5.015810988797893,2023
31,Intellectual Property,4,won,4.84912211075361,4.989758585654577,2021
31,Intellectual Property,21,won,4.485061665680843,1.6897222582772393,2023
31,Intellectual Property,23,lost,2.432120232489533,8.28391958456736,2020
31,Intellectual Property,10,won,3.747040353799375,3.4434887876368108,2023
31,Intellectual Property,21,lost,3.8071168868650607,1.6987669838990316,2020
31,Intellectual Property,22,won,4.043198792022716,8.150370702836415,2022
31,Intellectual Property,23,lost,2.923686962550221,4.730644583351131,2022
31,Intellectual Property,15,won,4.347290834949815,2.6132793016535265,2021
32,Corporate Law,23,won,3.8592171842647267,7.6656353400493344,2020
32,Corporate Law,6,won,4.578864388390382,3.671080138178655,2021
32,Corporate Law,17,won,3.828401851143661,7.591724783314017,2022
32,Corporate Law,10,won,4.269278512974761,6.239294268200187,2021
32,Corporate Law,11,won,3.490704628332422,1.5195894330260549,2021
32,Corporate Law,22,won,3.4391078464596037,9.638765224421098,2023
32,Corporate Law,9,lost,2.831550207046644,4.8604990008712985,2022
32,Corporate Law,8,won,4.404292192363659,2.5452451693490463,2021
32,Corporate Law,13,won,4.741053932538769,6.682770290965387,2023
32,Corporate Law,16,lost,3.211275778646823,2.054835151122101,2020
32,Corporate Law,17,won,3.412504227672305,4.526734358692234,2020
32,Corporate Law,17,won,4.902884057451362,7.988403723859163,2021
32,Corporate Law,3,lost,3.1213565898779,6.655838109531284,2023
32,Corporate Law,16,won,3.0199575533168987,7.510992961194208,2023
32,Corporate Law,22,won,4.686652335575767,5.365851939815862,2022
32,Corporate Law,7,won,3.90258822605851,2.6509797676309104,2021
32,Corporate Law,15,won,3.9326195122803402,1.6812975457880872,2021
32,Corporate Law,18,won,4.803548057092457,2.8312546824783626,2023
32,Corporate Law,6,won,3.778809877957751,5.87584867840807,2023
32,Corporate Law,20,lost,3.296636014904191,1.6669488031738036,2021
32,Corporate Law,22,won,3.866944465511269,9.974641185126554,2022
32,Corporate Law,3,won,3.4402226518095063,4.154684808575457,2023
32,Corporate Law,23,won,3.7391483988535463,5.178146677653024,2023
32,Corporate Law,11,won,4.858576804524119,4.413038834624041,2021
32,Corporate Law,17,won,3.7464823127584674,6.687898123565701,2021
32,Corporate Law,15,lost,2.0973153273234266,6.229135840375985,2020
32,Corporate Law,5,won,4.042146381016776,4.151826919816573,2023
32,Corporate Law,17,won,3.0292565177553517,2.8651806979199046,2023
32,Corporate Law,7,won,4.324967893883216,4.122663937611026,2021
33,Property Law,3,won,3.8663262226303328,7.968724146501357,2021
33,Property Law,22,won,4.516534584112119,3.76214061875113,2020
33,Property Law,22,won,3.7724239856340613,6.2965444164308995,2020
33,Property Law,2,won,3.849701685736174,9.170546624951808,2023
33,Property Law,16,won,3.1539433387617484,7.265405306241327,2023
33,Property Law,23,won,4.31902153728154,8.166173054872317,2023
33,Property Law,15,won,4.273523434088654,7.734095481987063,2020
33,Property Law,13,won,4.65183541463206,5.1680324245376035,2021
33,Property Law,4,won,4.647534791598246,1.568262636346522,2020
33,Property Law,4,lost,2.9230458551772136,9.849750911366206,2023
33,Property Law,5,won,4.495677148824144,2.355472928964466,2023
33,Property Law,22,won,3.067352807748928,8.912671953411229,2022
33,Property Law,14,lost,3.333694782611316,3.907246111786845,2023
33,Property Law,8,won,4.472457765057101,4.927776388566337,2020
33,Property Law,2,lost,3.4960094727428066,8.314422579037558,2020
33,Property Law,16,won,4.653304114921281,9.127843550888844,2020
33,Property Law,10,won,3.0114371627215784,5.192431779008122,2022
33,Property Law,13,won,3.260161339657894,1.2018330024584962,2022
33,Property Law,22,lost,3.1323613824501417,3.8150019028931865,2023
33,Property Law,22,won,3.02876289214417,7.8791804779278465,2021
33,Property Law,4,won,3.077876033375331,8.53407665047587,2022
33,Property Law,3,won,4.249228096229063,8.779899221815278,2021
33,Property Law,4,won,4.981358314131532,7.810571503617112,2022
33,Property Law,11,won,4.157680336071185,6.125360357550284,2022
33,Property Law,14,lost,2.7429718873188684,6.56674352846367,2022
33,Property Law,19,won,3.886118724660842,5.447329035740944,2021
34,Corporate Law,6,won,4.186316438078936,1.4801319729000793,2022
34,Corporate Law,23,won,4.727282842593232,1.990569557810037,2022
34,Corporate Law,5,won,3.1087814970446224,6.798310512857304,2020
34,Corporate Law,10,won,4.109375419560172,7.730149147834352,2022
34,Corporate Law,15,won,3.4083331183364862,1.3810805089514546,2021
34,Corporate Law,14,won,3.3394568571538463,1.17230381197153,2023
34,Corporate Law,11,won,3.9071579998456683,5.093851985225814,2023
34,Corporate Law,3,lost,3.2780643178298416,9.58181588066358,2020
34,Corporate Law,5,won,4.667583901837655,6.783198492912707,2021
34,Corporate Law,8,won,3.1898168825346924,6.346745025127412,2023
34,Corporate Law,8,won,3.4615893078530635,9.241050090354848,2023
34,Corporate Law,16,won,4.381359542296013,6.370987779655207,2023
34,Corporate Law,15,won,4.366907554815018,4.378969987011214,2022
34,Corporate Law,9,won,4.994475799807205,1.2702340479645353,2021
34,Corporate Law,23,won,4.237983129397176,9.466959697205509,2020
34,Corporate Law,20,won,3.6950141648503623,4.91854281558162,2023
34,Corporate Law,10,won,4.875930462867789,1.7659313750780683,2022
34,Corporate Law,7,won,3.4215862031000572,3.0642919933390513,2023
34,Corporate Law,10,won,3.149642410389946,4.946110437255204,2023
34,Corporate Law,8,lost,2.228863037224717,1.0783553235628922,2022
34,Corporate Law,14,won,4.261161883166185,2.9773611135226035,2023
34,Corporate Law,7,won,3.7311914020079335,4.183270179226605,2020
34,Corporate Law,5,won,3.3402308346185627,9.084142575579117,2021
34,Corporate Law,23,won,3.1971658540448247,8.463828107131835,2022
34,Corporate Law,5,won,3.956992232511924,8.025004241984924,2023
34,Corporate Law,3,won,3.006281812096244,2.568190614808416,2022
35,Tax Law,10,won,4.644762422370709,1.5128085429763145,2023
35,Tax Law,22,won,4.450012152598237,6.168588175811899,2022
35,Tax Law,17,lost,3.7244059473163773,3.8248794705022346,2022
35,Tax Law,13,won,4.978902261930113,9.005673799393868,2023
35,Tax Law,21,won,3.9787850748131772,7.67477306652438,2022
35,Tax Law,6,won,4.676460842163602,4.252634011604677,2022
35,Tax Law,16,lost,2.656466211356679,5.085909200797291,2020
35,Tax Law,8,won,3.3928384317440345,9.563003430967827,2020
35,Tax Law,13,won,4.158628933323875,5.406620158452203,2022
35,Tax Law,7,won,4.864645516457755,7.674423575066069,2022
35,Tax Law,6,won,4.709406900186395,2.4877205752416516,2022
35,Tax Law,13,won,3.8131135676162087,9.128717009509861,2023
35,Tax Law,8,lost,3.117531889248795,4.3405256441757825,2021
35,Tax Law,3,won,4.8777899200825505,9.045866845422648,2023
35,Tax Law,5,won,3.3502462802607065,7.0548815297122,2020
35,Tax Law,21,won,4.74814354661037,3.2470205746620713,2021
35,Tax Law,13,lost,3.7413380682510353,8.133353318882213,2023
35,Tax Law,17,won,3.3040971348489836,5.124912351288179,2022
35,Tax Law,8,won,4.841479300685271,1.3605320714562503,2021
35,Tax Law,15,won,4.8168691037587505,5.212621488108611,2020
35,Tax Law,16,lost,3.230507306564828,7.843818805142245,2022
35,Tax Law,7,won,4.870344173452986,4.382245142614776,2021
35,Tax Law,13,lost,3.3487993036279633,7.866040019989277,2023
35,Tax Law,8,won,3.453482368813889,7.030292840268101,2023
35,Tax Law,21,won,3.100486019645964,1.3142039739060143,2020
35,Tax Law,9,lost,3.678360789960597,2.4461162624066066,2022
36,Property Law,9,won,3.6720141179802175,5.191142875860516,2020
36,Property Law,8,won,3.5620995003337783,2.561464453195198,2020
36,Property Law,10,lost,2.784187153809145,7.756926842899501,2022
36,Property Law,1,lost,2.4738666498132975,7.096538168999855,2020
36,Property Law,6,lost,2.731771619113761,3.8624461529582685,2020
36,Property Law,22,lost,2.1750973280555614,3.5452101760344976,2022
36,Property Law,17,won,3.664411141894643,3.643983155569517,2023
36,Property Law,17,lost,3.306766996957361,2.7307890643026473,2023
36,Property Law,23,lost,3.1992551369198425,5.55697278418841,2021
36,Property Law,11,won,3.6795404845976876,5.100572407935264,2021
36,Property Law,9,lost,2.6937719527287713,4.920803114108589,2022
36,Property Law,3,won,3.2845104795536306,3.818468816467994,2023
36,Property Law,18,won,4.983392146744904,5.869026090348963,2023
36,Property Law,16,won,3.9056274284218335,2.786419671448142,2022
36,Property Law,16,won,4.420265281129074,3.4565499525833907,2022
36,Property Law,2,lost,2.3787868357696924,1.0452389734882281,2021
36,Property Law,20,lost,3.507736165419826,6.201020014246795,2022
36,Property Law,3,won,4.514096229397251,1.5004496951241455,2022
36,Property Law,9,won,4.327047187826905,4.700777399942912,2021
36,Property Law,18,lost,3.7911256962636775,9.182577376482271,2022
37,Intellectual Property,1,won,3.8801160930187972,7.5674071584768,2022
37,Intellectual Property,20,won,4.6618983421101365,2.079019841254409,2021
37,Intellectual Property,20,won,3.575890685351985,5.4353762607954215,2021
37,Intellectual Property,15,won,3.8676878457104884,2.4796497617099087,2020
37,Intellectual Property,6,won,4.804826066572207,4.09561917901917,2022
37,Intellectual Property,18,won,3.211706471755818,8.857174546267444,2023
37,Intellectual Property,3,won,3.821714183680993,6.045218281009438,2023
37,Intellectual Property,23,won,3.5078755438473923,8.019894942194899,2021
37,Intellectual Property,23,won,3.723082797508077,1.829511626251891,2021
37,Intellectual Property,9,won,4.791395926398745,8.05150072760731,2023
37,Intellectual Property,11,won,4.064583751902909,1.9293850798754357,2021
37,Intellectual Property,8,lost,2.5927152270265768,9.444841557861844,2021
37,Intellectual Property,9,won,3.063556968714649,8.038456923373825,2023
37,Intellectual Property,23,won,3.2314026363606043,1.245250107557336,2020
37,Intellectual Property,8,won,4.978863531559263,6.169930802849852,2020
37,Intellectual Property,22,won,4.795487133019451,7.706615458326529,2021
37,Intellectual Property,13,won,4.5878587717199295,2.424735100950529,2020
37,Intellectual Property,13,won,3.1693766837506137,5.200238087959676,2021
37,Intellectual Property,3,lost,2.442477392892128,4.428921463015599,2020
37,Intellectual Property,13,won,3.918248046573362,3.7295730176435464,2022
37,Intellectual Property,5,won,4.86749884600294,7.154798066518089,2020
37,Intellectual Property,15,won,3.951192383644017,4.669732945024591,2021
37,Intellectual Property,18,won,4.942301814736572,6.059699299580726,2021
37,Intellectual Property,7,lost,2.8353339916339895,2.047226366480463,2022
37,Intellectual Property,15,lost,3.323555464943277,1.6912274348297938,2022
38,Tax Law,16,won,3.093571689943537,3.876868497628563,2020
38,Tax Law,11,won,4.924522893218313,4.997037218466991,2023
38,Tax Law,14,won,3.5561990301327127,2.9526062127749158,2021
38,Tax Law,16,won,4.654604299474492,1.3772369504463178,2020
38,Tax Law,13,won,4.420229532674559,1.8615614926995758,2023
38,Tax Law,11,won,3.5246859335618916,3.817451305568322,2021
38,Tax Law,12,lost,3.8328410890641322,6.718729211757188,2020
38,Tax Law,10,won,3.6296516587032976,1.3874716244410172,2020
38,Tax Law,2,won,4.648943035209098,2.317926309425345,2020
38,Tax Law,14,won,3.2152283695197177,7.91315360542794,2021
38,Tax Law,18,won,3.4990061593654835,5.927243408760868,2020
38,Tax Law,20,won,3.4304089594663854,8.959196354101781,2022
38,Tax Law,11,won,4.42569199172191,7.270256002930737,2022
38,Tax Law,9,won,3.4217724553615763,8.714724913536298,2023
38,Tax Law,22,lost,2.2648092269929094,4.440270267797125,2022
38,Tax Law,10,won,3.0515391975287023,6.4317592585100885,2022
38,Tax Law,18,won,3.2407751575781782,9.446768051258173,2022
38,Tax Law,15,won,3.839697395372635,5.4720596665004395,2022
38,Tax Law,2,won,3.341872804841697,4.763303093465197,2020
38,Tax Law,10,lost,2.168255324518766,4.537935168034609,2022
38,Tax Law,14,lost,2.3192498028643342,4.020609456801205,2021
38,Tax Law,11,won,4.660301965995837,9.534263840110714,2022
38,Tax Law,2,won,4.852927595912369,4.776646445261293,2021
38,Tax Law,16,won,4.147899732138021,4.536055980038611,2020
38,Tax Law,16,lost,2.022605073178045,8.086347623343457,2022
38,Tax Law,10,won,4.176704441966306,4.579159729897492,2022
38,Tax Law,15,won,3.5429840050854224,9.138189622668087,2022
38,Tax Law,8,won,3.1863922391253894,4.694462146544991,2022
38,Tax Law,17,lost,2.4521581420211254,8.35574780991913,2020
39,Family Law,22,won,3.674908557928458,8.836196099116954,2021
39,Family Law,14,won,4.5049366751729885,1.4616446408309403,2023
39,Family Law,3,lost,2.9687823712016987,7.244250012706706,2023
39,Family Law,10,won,3.4171767354821014,3.667528061877551,2022
39,Family Law,20,won,4.467810754003739,4.119028838348928,2021
39,Family Law,16,won,3.342589915643341,8.44620899343531,2021
39,Family Law,23,won,4.6057024179910915,3.218679150741847,2021
39,Family Law,22,won,3.674621908302455,3.8072071498303472,2020
39,Family Law,19,won,4.2962100690682465,8.876062401022423,2022
39,Family Law,9,lost,3.091164243584133,1.9503239137897599,2020
39,Family Law,11,won,3.7209490102831078,7.041437427062193,2020
39,Family Law,13,lost,3.9851635909755267,2.4058135713753934,2022
39,Family Law,10,won,4.587636207816079,6.934806658737978,2020
39,Family Law,19,won,4.970349110181349,7.912048917818887,2022
39,Family Law,2,won,4.23754415408201,6.9882868757701395,2023
39,Family Law,14,lost,2.0470649888281978,4.866605775071597,2023
39,Family Law,23,lost,2.1990930256175503,6.428729490532008,2022
39,Family Law,17,lost,3.779826752725725,9.927664725147789,2020
39,Family Law,21,won,4.530726727716082,3.277237068282279,2023
39,Family Law,19,won,3.2519103927587167,9.81236399590554,2022
39,Family Law,3,lost,2.6486587547030362,7.08835374568544,2020
39,Family Law,17,lost,3.365064919075443,6.178232558161887,2021
39,Family Law,10,won,4.384708612308828,3.09999540384394,2020
39,Family Law,22,won,3.4374277778130784,1.5394897077517746,2023
39,Family Law,20,won,4.40276657111938,2.0209673539352506,2023
40,Civil Rights,2,won,3.8227491428251787,2.137477801651004,2021
40,Civil Rights,2,won,4.684031323013488,5.34442125769241,2021
40,Civil Rights,4,won,3.3492943717926593,3.6633882649295453,2022
40,Civil Rights,2,won,3.1008335472044184,9.013458887697395,2023
40,Civil Rights,7,won,4.000557070415521,1.6245467731376504,2021
40,Civil Rights,14,won,4.600412695367158,8.767081414605043,2021
40,Civil Rights,4,won,4.9829071356855845,7.541549479434138,2022
40,Civil Rights,4,won,4.210962501051891,3.770977438146245,2020
40,Civil Rights,18,won,4.162390847441913,3.2827199996263445,2020
40,Civil Rights,5,won,4.323669170227996,6.703404397889761,2021
40,Civil Rights,14,won,4.457556108901295,3.9117737123694236,2020
41,Intellectual Property,14,won,3.2691525342082155,1.8497700789443285,2020
41,Intellectual Property,12,won,4.299576093528599,1.9309070337443504,2023
41,Intellectual Property,14,won,3.236437244582177,1.0002764696084419,2022
41,Intellectual Property,19,won,3.2964349241986493,1.8288887877963083,2023
41,Intellectual Property,20,won,4.131489901226578,5.630151949659048,2021
41,Intellectual Property,22,won,4.332535722958077,9.89951978250248,2022
41,Intellectual Property,23,won,3.9600947546201715,2.2421393831804655,2023
41,Intellectual Property,15,won,4.953588745655172,4.642525574466928,2021
41,Intellectual Property,3,lost,3.7826364127205974,5.174328247549119,2022
41,Intellectual Property,15,won,3.6366081893846944,5.40132197776858,2023
41,Intellectual Property,16,won,3.2664198482732574,6.691566308189577,2022
41,Intellectual Property,12,won,4.386844256112618,7.305503467550064,2020
41,Intellectual Property,19,won,3.999917983929577,7.572242705766141,2020
41,Intellectual Property,13,won,3.0513792897388163,3.560872471092404,2023
41,Intellectual Property,13,won,4.699918661006411,2.766211450355491,2023
41,Intellectual Property,16,won,3.5645249408258657,3.682680854723405,2020
41,Intellectual Property,20,won,4.3038017311249215,8.491754650692275,2022
41,Intellectual Property,23,won,3.4674815840734885,6.739967276610324,2022
41,Intellectual Property,2,lost,2.996259887096085,7.203793708924213,2021
41,Intellectual Property,17,won,4.227275805978768,9.081417640993632,2023
41,Intellectual Property,20,won,4.460443435514499,4.283402231870188,2022
41,Intellectual Property,4,lost,2.379872272915122,7.315644464895315,2021
41,Intellectual Property,19,won,4.822678380157262,1.1884070604405994,2023
42,Family Law,22,won,3.60603501396406,9.698927648968741,2023
42,Family Law,17,won,4.3522100516287034,3.7651506566294843,2023
42,Family Law,23,lost,3.580029683119764,3.8618429620630144,2022
42,Family Law,22,lost,2.933456187535901,1.690505441675967,2021
42,Family Law,17,won,3.2126745946964546,2.027259723786689,2023
42,Family Law,15,won,3.904173193622732,9.872247887651852,2021
42,Family Law,15,won,4.23285635474374,5.1169875028289935,2021
42,Family Law,23,won,3.829920872159361,7.574432297340694,2020
42,Family Law,9,lost,2.361036456784847,3.362235266091381,2023
42,Family Law,6,won,4.736338590653008,3.676253781776251,2023
42,Family Law,2,won,3.0761726011986386,6.579717083867478,2021
42,Family Law,1,won,3.083928146887269,4.2728082302750465,2020
42,Family Law,19,won,3.5909358492535186,5.769733069192785,2022
42,Family Law,14,won,3.2967206745790336,2.548774292073638,2020
42,Family Law,15,won,4.739875665795378,4.343918601878869,2020
42,Family Law,16,won,3.6382469796409254,5.229238348302358,2020
42,Family Law,22,lost,2.9536777554662486,6.67083814175497,2021
42,Family Law,21,won,3.3903943291437653,7.106420517855231,2022
42,Family Law,23,lost,2.6513696041279067,4.547224421043653,2023
42,Family Law,22,won,3.939037330691267,4.803904304100625,2021
42,Family Law,10,lost,2.962555902438474,8.287075326393005,2021
42,Family Law,7,won,4.965042544512078,1.775189251573123,2022
42,Family Law,11,won,3.2643593155077433,4.9587007574245145,2023
42,Family Law,12,won,3.109130816565398,6.395150256928449,2022
42,Family Law,6,won,3.432665555261654,4.983196113395339,2022
43,Personal Injury,18,lost,2.5289436333343813,5.531922833606975,2023
43,Personal Injury,12,won,4.870756322614234,5.195046633926401,2022
43,Personal Injury,23,won,3.4947994941166916,8.796631923839632,2022
43,Personal Injury,19,won,4.251301578854553,6.144468845346495,2020
43,Personal Injury,5,lost,3.2087186394295424,7.873230424152885,2023
43,Personal Injury,7,lost,2.747616217734005,6.627969637338097,2022
43,Personal Injury,19,won,4.484587076340525,3.197454478445377,2022
43,Personal Injury,15,won,4.709611557598523,9.571737753969792,2022
43,Personal Injury,23,won,3.3883257380921643,5.269914042586615,2022
43,Personal Injury,13,won,4.106581279246,5.684044637487574,2022
43,Personal Injury,14,lost,3.9195820408097006,1.4382536355993678,2022
43,Personal Injury,2,won,3.37055370066708,5.871430998475103,2020
43,Personal Injury,10,won,4.891941779691199,8.579488389853429,2023
43,Personal Injury,18,won,3.3397741464381143,2.142499723794754,2021
43,Personal Injury,14,won,3.4916948849868006,4.2232574487623005,2022
43,Personal Injury,5,won,4.897961334094003,2.28300899529804,2020
43,Personal Injury,18,won,4.344779625597409,2.528853349640287,2023
43,Personal Injury,15,won,3.827357357970521,6.876756297171454,2023
43,Personal Injury,14,won,4.977079974091414,1.3728527993744897,2021
43,Personal Injury,16,won,4.9263180541301335,2.032782394724519,2020
44,Intellectual Property,20,won,3.3580632748831674,8.177626407668374,2021
44,Intellectual Property,13,won,3.950179745733536,9.30190855290512,2022
44,Intellectual Property,15,won,3.699875707141428,8.04183230991509,2022
44,Intellectual Property,14,won,4.923231614092331,7.5721900092208125,2023
44,Intellectual Property,19,won,4.479365795526216,6.510481891244852,2023
44,Intellectual Property,18,lost,3.620936434430932,3.453855825812362,2023
44,Intellectual Property,19,won,4.043768656315886,1.6117596983746334,2021
44,Intellectual Property,3,won,3.2799747534435255,4.742367112165699,2023
44,Intellectual Property,23,won,4.137104511209224,1.5325936467718764,2023
44,Intellectual Property,13,won,3.2660195978146573,2.428630870368786,2022
